author_first,city_code_max,city_code_min,city_code1
石莹,3701.0,3701.0,False
石阳,6101.0,6101.0,False
祁毓,4201.0,4201.0,False
祁顺生,3201.0,3201.0,False
祝伟,1100.0,1100.0,False
祝向军,1200.0,1200.0,False
祝宪民,1200.0,1200.0,False
祝梓翔,5101.0,5101.0,False
祝红梅,1100.0,1100.0,False
祝继高,1100.0,1100.0,False
祝茂,1200.0,1200.0,False
秦凤鸣,3701.0,3701.0,False
秦华,3401.0,3401.0,False
秦国楼,1100.0,1100.0,False
秦宛顺,1100.0,1100.0,False
秦建文,4501.0,4501.0,False
秦开运,2106.0,2106.0,False
秦海英,1200.0,1200.0,False
程令国,3201.0,1100.0,True
程六兵,3702.0,3702.0,False
程凤朝,4301.0,4301.0,False
程卫红,1200.0,1200.0,False
程名望,3100.0,3100.0,False
程培堽,3502.0,3205.0,True
程大中,3100.0,3100.0,False
程恩富,1100.0,1100.0,False
程惠芳,3301.0,3301.0,False
程晓翌,4301.0,4301.0,False
程晨,4201.0,4201.0,False
程杰,1100.0,1100.0,False
程欣炜,3201.0,3201.0,False
程民选,5101.0,5101.0,False
程永宏,1100.0,1100.0,False
程漱兰,1100.0,1100.0,False
程聪,3301.0,3301.0,False
程虹,4201.0,4201.0,False
程金伟,3100.0,3100.0,False
窦欢,4401.0,4401.0,False
章上峰,3301.0,3301.0,False
章元,3100.0,3100.0,False
章向东,1100.0,1100.0,False
章奇,1100.0,1100.0,False
章平,3201.0,3201.0,False
章潇萌,1100.0,1100.0,False
章贵桥,3301.0,3301.0,False
童健,1100.0,1100.0,False
童士清,3100.0,3100.0,False
童泽林,1100.0,1100.0,False
童盼,1100.0,1100.0,False
童锦治,3502.0,3502.0,False
童馨乐,3201.0,3201.0,False
符淼,4401.0,4401.0,False
简新华,4201.0,4201.0,False
简泽,3601.0,3100.0,True
管七海,4403.0,1100.0,True
管卫华,3201.0,3201.0,False
管汉晖,1100.0,1100.0,False
管涛,1100.0,1100.0,False
米地,1100.0,1100.0,False
米增渝,1100.0,1100.0,False
米献炜,1200.0,1200.0,False
米运生,4401.0,4401.0,False
粟芳,3100.0,3100.0,False
糜仲春,3401.0,3401.0,False
索彦峰,3201.0,3201.0,False
綦好东,3701.0,3701.0,False
綦建红,3701.0,3701.0,False
纪建悦,3702.0,3702.0,False
纪月清,3201.0,3201.0,False
纪洋,1100.0,1100.0,False
缪小林,5301.0,5301.0,False
缪莲英,3505.0,3505.0,False
罗丹,1100.0,1100.0,False
罗仁福,1100.0,1100.0,False
罗付岩,4503.0,4503.0,False
罗仲伟,1100.0,1100.0,False
罗伟,1200.0,1200.0,False
罗传建,4201.0,4201.0,False
罗俊,3301.0,3301.0,False
罗党论,4401.0,4401.0,False
罗勇,4201.0,4201.0,False
罗建国,3401.0,3401.0,False
罗德明,3301.0,3301.0,False
罗必良,4401.0,4401.0,False
罗文波,3100.0,3100.0,False
罗明忠,4401.0,4401.0,False
罗来军,1100.0,1100.0,False
罗楚亮,1100.0,1100.0,False
罗正英,3205.0,3205.0,False
罗浩,3201.0,3201.0,False
罗涛,5101.0,5101.0,False
罗润东,1200.0,1200.0,False
罗炜,1100.0,1100.0,False
罗煜,1100.0,1100.0,False
罗玮,4201.0,4201.0,False
罗琦,4201.0,4201.0,False
罗畅,1401.0,1401.0,False
罗知,4201.0,4201.0,False
罗美娟,5301.0,5301.0,False
罗良文,4201.0,4201.0,False
罗若愚,1200.0,1200.0,False
罗荣华,1100.0,1100.0,False
罗超平,5000.0,5000.0,False
罗进辉,3502.0,3502.0,False
罗金华,3504.0,3504.0,False
罗长远,3100.0,3100.0,False
罗雨泽,1100.0,1100.0,False
罗顺均,4401.0,4401.0,False
翁君奕,3502.0,3502.0,False
翁清云,2102.0,2102.0,False
翟淑萍,1200.0,1200.0,False
翟胜宝,3403.0,3403.0,False
翟金林,1200.0,1200.0,False
耿中元,2301.0,2301.0,False
耿建新,1100.0,1100.0,False
耿志祥,1100.0,1100.0,False
耿曙,4401.0,4401.0,False
聂桂平,1100.0,1100.0,False
聂海峰,4401.0,4401.0,False
聂辉华,1100.0,1100.0,False
肖争艳,1100.0,1100.0,False
肖作平,5101.0,5101.0,False
肖俊极,3100.0,3100.0,False
肖兴志,2102.0,2102.0,False
肖军,1100.0,1100.0,False
肖利平,4201.0,4201.0,False
肖北溟,1100.0,1100.0,False
肖小和,1100.0,1100.0,False
肖小虹,5201.0,5201.0,False
肖峻,3601.0,3601.0,False
肖崎,4401.0,4401.0,False
肖明,1100.0,1100.0,False
肖晶,1100.0,1100.0,False
肖智,5000.0,5000.0,False
肖欣荣,1100.0,1100.0,False
肖泽忠,4303.0,4303.0,False
肖璞,4301.0,4301.0,False
肖盛峰,2102.0,2102.0,False
肖立晟,1100.0,1100.0,False
肖继辉,4401.0,4401.0,False
肖芸,4201.0,4201.0,False
肖芸茹,1200.0,1200.0,False
肖萌,1100.0,1100.0,False
胡丹,1100.0,1100.0,False
胡乃武,1100.0,1100.0,False
胡亚兰,4201.0,4201.0,False
胡俊芳,3100.0,3100.0,False
胡关金,4403.0,4403.0,False
胡军,3100.0,3100.0,False
胡剑波,5201.0,5201.0,False
胡召平,1100.0,1100.0,False
胡吉祥,1100.0,1100.0,False
胡向婷,1100.0,1100.0,False
胡国晖,4201.0,4201.0,False
胡培兆,3502.0,3502.0,False
胡奕明,3100.0,3100.0,False
胡婉旸,1100.0,1100.0,False
胡安俊,1100.0,1100.0,False
胡宏兵,1100.0,1100.0,False
胡家勇,1100.0,1100.0,False
胡小文,3402.0,3402.0,False
胡峰,3100.0,3100.0,False
胡彬,3100.0,3100.0,False
胡必亮,1100.0,1100.0,False
胡志军,3100.0,3100.0,False
胡志浩,1100.0,1100.0,False
胡志鹏,1100.0,1100.0,False
胡怀国,1100.0,1100.0,False
胡怀邦,1100.0,1100.0,False
胡挺,4401.0,4401.0,False
胡援成,3601.0,3601.0,False
胡敏,4301.0,4301.0,False
胡新华,1100.0,1100.0,False
胡旭阳,3301.0,3301.0,False
胡昌生,4201.0,4201.0,False
胡明,1100.0,1100.0,False
胡昭玲,1200.0,1200.0,False
胡景北,3100.0,3100.0,False
胡月晓,3100.0,3100.0,False
胡李鹏,1100.0,1100.0,False
胡杰,6101.0,6101.0,False
胡永刚,3100.0,3100.0,False
胡洁,6101.0,3100.0,True
胡海峰,1200.0,1200.0,False
胡珺,4401.0,4401.0,False
胡祖光,3301.0,3301.0,False
胡祖铨,1100.0,1100.0,False
胡秋阳,1200.0,1200.0,False
胡翠,1100.0,1100.0,False
胡联,3403.0,3403.0,False
胡聪慧,1100.0,1100.0,False
胡艳,3401.0,3401.0,False
胡莹,6101.0,6101.0,False
胡金焱,3701.0,3701.0,False
胡阳,1200.0,1200.0,False
胡鞍钢,1100.0,1100.0,False
胡颖,4401.0,4401.0,False
胡颖之,3502.0,3502.0,False
臧文斌,5101.0,5101.0,False
臧旭恒,3701.0,3701.0,False
舒元,4401.0,4401.0,False
舒幼冬,1100.0,1100.0,False
舒萍,1200.0,1200.0,False
艾传涛,4201.0,4201.0,False
艾洪德,2102.0,2102.0,False
艾献军,1200.0,1200.0,False
花中东,3407.0,3407.0,False
苏冬蔚,4401.0,4401.0,False
苏剑,1100.0,1100.0,False
苏启林,4401.0,4401.0,False
苏坤,6101.0,6101.0,False
苏存,1100.0,1100.0,False
苏峻,1100.0,1100.0,False
苏庆义,1100.0,1100.0,False
苏志庆,4201.0,4201.0,False
苏振东,2102.0,2102.0,False
苏明,4401.0,4401.0,False
苏明政,2107.0,2107.0,False
苏星,1100.0,1100.0,False
苏杭,2102.0,2102.0,False
苏治,1100.0,1100.0,False
苏罡,3100.0,3100.0,False
苏薪茗,1100.0,1100.0,False
苗健,1200.0,1200.0,False
苗文龙,1100.0,1100.0,False
苗鑫民,3100.0,3100.0,False
苟红军,5000.0,5000.0,False
范从来,3201.0,3201.0,False
范伟强,1200.0,1200.0,False
范兆斌,4401.0,4401.0,False
范剑勇,3100.0,3100.0,False
范南,2102.0,2102.0,False
范子英,4201.0,3100.0,True
范存会,1100.0,1100.0,False
范小云,1200.0,1200.0,False
范庆泉,1100.0,1100.0,False
范建军,1100.0,1100.0,False
范彦君,1100.0,1100.0,False
范德胜,1100.0,1100.0,False
范志勇,1100.0,1100.0,False
范欣,2201.0,2201.0,False
范洪波,1200.0,1200.0,False
范洪辰,2201.0,2201.0,False
范爱军,3701.0,3701.0,False
范瑛,1100.0,1100.0,False
范祚军,4501.0,4501.0,False
范红忠,4201.0,4201.0,False
范育涛,3100.0,3100.0,False
范良聪,3301.0,3301.0,False
茅于轼,1100.0,1100.0,False
荆林波,1100.0,1100.0,False
荣兆梓,3401.0,3401.0,False
荣昭,1100.0,1100.0,False
荣朝和,1100.0,1100.0,False
莫世康,1200.0,1200.0,False
萧松华,4401.0,4401.0,False
葛兆强,4403.0,1100.0,True
葛和平,3201.0,3201.0,False
葛扬,3201.0,3201.0,False
葛清俊,2102.0,2102.0,False
葛玉好,1100.0,1100.0,False
葛菲,3100.0,3100.0,False
葛霖生,3100.0,3100.0,False
葛顺奇,1200.0,1200.0,False
董保民,3502.0,1100.0,True
董先安,1100.0,1100.0,False
董凯,3201.0,3201.0,False
董国辉,1200.0,1200.0,False
董志勇,1100.0,1100.0,False
董志强,4401.0,4401.0,False
董方景,1100.0,1100.0,False
董昀,1100.0,1100.0,False
董晓芳,3502.0,3502.0,False
董晗,3100.0,3100.0,False
董林辉,1200.0,1200.0,False
董正青,4401.0,4401.0,False
董琦,1100.0,1100.0,False
董直庆,3100.0,3100.0,False
董艳,5101.0,5101.0,False
董艳梅,3201.0,3201.0,False
董裕平,1100.0,1100.0,False
董进,1100.0,1100.0,False
董锋,1100.0,1100.0,False
董雪兵,3301.0,3301.0,False
董静,3100.0,3100.0,False
董香书,1100.0,1100.0,False
蒋丽丽,1100.0,1100.0,False
蒋云赟,1100.0,1100.0,False
蒋伟,6101.0,6101.0,False
蒋传海,3100.0,3100.0,False
蒋先玲,1100.0,1100.0,False
蒋军锋,6101.0,6101.0,False
蒋冠宏,3502.0,3502.0,False
蒋含明,3601.0,3601.0,False
蒋士成,3100.0,3100.0,False
蒋天文,4201.0,4201.0,False
蒋家亮,1100.0,1100.0,False
蒋志永,4201.0,4201.0,False
蒋殿春,1200.0,1200.0,False
蒋海,4401.0,4401.0,False
蒋灵多,1100.0,1100.0,False
蒋省三,1100.0,1100.0,False
蒋锋,1100.0,1100.0,False
蒋长流,3401.0,3401.0,False
蒋馨岚,5201.0,5201.0,False
蒙自强,4401.0,4401.0,False
蒙英华,3502.0,3100.0,True
蒲勇健,5000.0,5000.0,False
蒲成毅,5101.0,1200.0,True
蓝虹,1100.0,1100.0,False
蔡云,5201.0,5201.0,False
蔡卫光,1200.0,1200.0,False
蔡友才,1100.0,1100.0,False
蔡如海,1100.0,1100.0,False
蔡宁,3301.0,1100.0,True
蔡宁伟,1100.0,1100.0,False
蔡宏波,1100.0,1100.0,False
蔡庆丰,3502.0,3502.0,False
蔡昉,1100.0,1100.0,False
蔡明超,3100.0,3100.0,False
蔡昱,5301.0,1200.0,True
蔡楠,1200.0,1200.0,False
蔡洁,4201.0,4201.0,False
蔡洪滨,1100.0,1100.0,False
蔡真,1100.0,1100.0,False
蔡笑伦,1100.0,1100.0,False
蔡红艳,1100.0,1100.0,False
蔡绍洪,5201.0,5201.0,False
蔡继明,1100.0,1100.0,False
蔡跃洲,1100.0,1100.0,False
蔡长昆,1100.0,1100.0,False
薄仙慧,1100.0,1100.0,False
薛冬辉,1100.0,1100.0,False
薛守刚,1200.0,1200.0,False
薛敬孝,1200.0,1200.0,False
薛敬孝  ,1200.0,1200.0,False
薛求知,3100.0,3100.0,False
薛漫天,3201.0,3201.0,False
薛澜,1100.0,1100.0,False
薛白,4506.0,1100.0,True
薛菁,3501.0,3501.0,False
薛鹤翔,3100.0,3100.0,False
行伟波,1100.0,1100.0,False
衣保中,2201.0,2201.0,False
袁东,1100.0,1100.0,False
袁丽胜,1100.0,1100.0,False
袁克,1200.0,1200.0,False
袁力,3701.0,3701.0,False
袁堂军,3100.0,3100.0,False
袁增霆,1100.0,1100.0,False
袁嫄,4401.0,4401.0,False
袁富华,1100.0,1100.0,False
袁庆禄,4115.0,4115.0,False
袁德磊,3401.0,3401.0,False
袁志刚,3100.0,3100.0,False
袁成,3201.0,3201.0,False
袁易明,4403.0,4403.0,False
袁江,1100.0,1100.0,False
袁洋,3100.0,3100.0,False
袁申国,4401.0,4401.0,False
袁萍,1100.0,1100.0,False
袁诚,1100.0,1100.0,False
袁象,3100.0,3100.0,False
袁飞,1100.0,1100.0,False
袁鹰,4201.0,4201.0,False
裘翔,3100.0,3100.0,False
裘骏峰,1100.0,1100.0,False
裴小革,1100.0,1100.0,False
裴平,3201.0,3201.0,False
裴长洪,1100.0,1100.0,False
褚剑,3100.0,3100.0,False
覃东海,1100.0,1100.0,False
覃家琦,1200.0,1200.0,False
覃成林,4401.0,4401.0,False
解冰,4201.0,4201.0,False
解凤敏,3203.0,3203.0,False
解垩,3701.0,3701.0,False
解明,3100.0,3100.0,False
解正山,3100.0,3100.0,False
解瑶姝,2201.0,2201.0,False
詹国彬,3302.0,3302.0,False
詹晓宁,1200.0,1200.0,False
许伟,4501.0,1100.0,True
许传华,4201.0,4201.0,False
许冰,3301.0,3301.0,False
许南,4301.0,4301.0,False
许召元,1100.0,1100.0,False
许和连,4301.0,4301.0,False
许国兵,1100.0,1100.0,False
许国平,1100.0,1100.0,False
许均华,4401.0,4401.0,False
许坤,3401.0,3401.0,False
许壵,4201.0,4201.0,False
许大庆,3100.0,3100.0,False
许宪春,1100.0,1100.0,False
许家云,1100.0,1100.0,False
许少强,3100.0,3100.0,False
许崇正,3401.0,3401.0,False
许年行,3502.0,1100.0,True
许庆,3100.0,3100.0,False
许德友,4401.0,4401.0,False
许志伟,3100.0,3100.0,False
许承明,3201.0,3100.0,True
许捷,3502.0,3502.0,False
许文彬,3502.0,3502.0,False
许晓东,3601.0,3601.0,False
许晖,1200.0,1200.0,False
许林,4401.0,4401.0,False
许楠,5101.0,5101.0,False
许永国,3100.0,3100.0,False
许玲丽,3100.0,3100.0,False
许祥云,3201.0,3201.0,False
许祥秦,6101.0,6101.0,False
许立新,1100.0,1100.0,False
许竹青,1100.0,1100.0,False
许统生,3601.0,3601.0,False
许荣,1100.0,1100.0,False
谈俊,1100.0,1100.0,False
谌新民,4401.0,4401.0,False
谢世清,1100.0,1100.0,False
谢亚轩,1100.0,1100.0,False
谢仍明,1100.0,1100.0,False
谢伏瞻,1100.0,1100.0,False
谢作诗,3301.0,3301.0,False
谢冬水,4303.0,4303.0,False
谢刚,5101.0,1100.0,True
谢启标,3502.0,3502.0,False
谢四美,3201.0,3201.0,False
谢坤锋,6101.0,6101.0,False
谢威,6101.0,6101.0,False
谢娟娟,1200.0,1200.0,False
谢孟军,3706.0,3706.0,False
谢平,1100.0,1100.0,False
谢庆健,1100.0,1100.0,False
谢康,4401.0,3100.0,True
谢建国,3201.0,1200.0,True
谢德仁,1100.0,1100.0,False
谢志华,1100.0,1100.0,False
谢志平,3701.0,3701.0,False
谢思全,1200.0,1200.0,False
谢懿,5000.0,5000.0,False
谢来辉,1100.0,1100.0,False
谢梅,3203.0,3203.0,False
谢泗薪,1100.0,1100.0,False
谢洪明,4401.0,4401.0,False
谢申祥,3701.0,3701.0,False
谢科进,3210.0,3210.0,False
谢红军,1200.0,1200.0,False
谢绵陛,3502.0,3502.0,False
谢群松,1100.0,1100.0,False
谢莉娟,1100.0,1100.0,False
谢贞发,3502.0,3502.0,False
谢超峰,4107.0,4107.0,False
谭之博,3100.0,1100.0,True
谭华清,1100.0,1100.0,False
谭小芬,1100.0,1100.0,False
谭崇台,4201.0,4201.0,False
谭庆刚,1200.0,1200.0,False
谭庆华,4401.0,4401.0,False
谭慧慧,3100.0,3100.0,False
谭政勋,4401.0,4401.0,False
谭旭东,3502.0,1100.0,True
谭松涛,1100.0,1100.0,False
谭洪波,3210.0,3210.0,False
谭洪涛,5101.0,5101.0,False
谭海鸣,1100.0,1100.0,False
谭燕芝,4303.0,4303.0,False
谭语嫣,1100.0,1100.0,False
谭黎阳,3100.0,3100.0,False
谷书堂,1200.0,1200.0,False
谷克鉴,1100.0,1100.0,False
谷卫,1200.0,1200.0,False
谷立日,2102.0,2102.0,False
贝多广,1100.0,1100.0,False
费伦苏,4201.0,4201.0,False
费兆奇,1100.0,1100.0,False
费剑平,4201.0,4201.0,False
费方棫,3100.0,3100.0,False
贺京同,3701.0,1200.0,True
贺力平,1100.0,1100.0,False
贺大兴,1100.0,1100.0,False
贺小刚,3100.0,3100.0,False
贺建强,1100.0,1100.0,False
贺建清,3609.0,3609.0,False
贺振华,3100.0,3100.0,False
贺晓波,1100.0,1100.0,False
贺本岚,1100.0,1100.0,False
贺立龙,5101.0,5101.0,False
贺聪,3301.0,3301.0,False
贺菊煌,1100.0,1100.0,False
贾俊雪,1100.0,1100.0,False
贾子超,1100.0,1100.0,False
贾康,1100.0,1100.0,False
贾春新,1100.0,1100.0,False
贾晓俊,1401.0,1401.0,False
贾根良,1200.0,1200.0,False
贾洪波,1100.0,1100.0,False
贾珅,1100.0,1100.0,False
贾瑞跃,3401.0,3401.0,False
贾生华,3301.0,3301.0,False
贾男,5101.0,5101.0,False
贾良定,3201.0,1100.0,True
贾飙,1200.0,1200.0,False
资树荣,6101.0,6101.0,False
赖德胜,1100.0,1100.0,False
赖明勇,4301.0,4301.0,False
赫国胜,2101.0,2101.0,False
赵世勇,1100.0,1100.0,False
赵亚明,1100.0,1100.0,False
赵亮,1100.0,1100.0,False
赵人伟,1100.0,1100.0,False
赵仁杰,6101.0,6101.0,False
赵伟,3301.0,3301.0,False
赵俊强,3100.0,3100.0,False
赵军,1100.0,1100.0,False
赵农,1100.0,1100.0,False
赵冬梅,1100.0,1100.0,False
赵剑治,3100.0,3100.0,False
赵劲松,5101.0,5101.0,False
赵勇,6101.0,6101.0,False
赵向琴,3502.0,3502.0,False
赵国庆,1100.0,1100.0,False
赵坚毅,1100.0,1100.0,False
赵增耀,6101.0,6101.0,False
赵奇伟,4201.0,4201.0,False
赵娅,3100.0,3100.0,False
赵娜,1200.0,1200.0,False
赵学军,1100.0,1100.0,False
赵学增,4102.0,4102.0,False
赵宜一,1100.0,1100.0,False
赵家敏,4401.0,4401.0,False
赵宸宇,1100.0,1100.0,False
赵富强,4201.0,4201.0,False
赵岩青,1100.0,1100.0,False
赵岳,1100.0,1100.0,False
赵平,3301.0,3301.0,False
赵建军,1100.0,1100.0,False
赵德昭,4101.0,4101.0,False
赵志君,1100.0,1100.0,False
赵志峰,1200.0,1200.0,False
赵志耘,1100.0,1100.0,False
赵忠,1100.0,1100.0,False
赵惠芳,3301.0,3301.0,False
赵扶扬,1100.0,1100.0,False
赵振全,2201.0,2201.0,False
赵文,1200.0,1200.0,False
赵文军,4403.0,3201.0,True
赵文哲,1100.0,1100.0,False
赵新杰,1100.0,1100.0,False
赵方,6101.0,6101.0,False
赵旭,3201.0,3100.0,True
赵昌文,1100.0,1100.0,False
赵春明,1100.0,1100.0,False
赵晓冬,1303.0,1303.0,False
赵晓青,1100.0,1100.0,False
赵晶,1100.0,1100.0,False
赵曌,1100.0,1100.0,False
赵杨,1100.0,1100.0,False
赵梦涵,3701.0,3701.0,False
赵毅,1200.0,1200.0,False
赵永亮,4401.0,4401.0,False
赵江林,1100.0,1100.0,False
赵津,1200.0,1200.0,False
赵海宽,1100.0,1100.0,False
赵涛,3201.0,3201.0,False
赵煊,3701.0,3701.0,False
赵瑜,3301.0,3301.0,False
赵留彦,1100.0,1100.0,False
赵登峰,4403.0,4403.0,False
赵秋运,4401.0,4401.0,False
赵紫剑,1100.0,1100.0,False
赵红军,3100.0,3100.0,False
赵红岩,3100.0,3100.0,False
赵细康,4401.0,4401.0,False
赵绍阳,5101.0,5101.0,False
赵美玲,1200.0,1200.0,False
赵群,1100.0,1100.0,False
赵耀辉,1100.0,1100.0,False
赵胜民,1200.0,1200.0,False
赵蒲,3100.0,3100.0,False
赵蕾,3201.0,3201.0,False
赵西亮,3502.0,3502.0,False
赵辉,4403.0,4403.0,False
赵进文,2102.0,1200.0,True
赵进进,4101.0,4101.0,False
赵锡军,1100.0,1100.0,False
赵雪芹,3100.0,3100.0,False
赵震宇,1100.0,1100.0,False
赵静,1100.0,1100.0,False
赵静梅,5101.0,5101.0,False
赵颖,4201.0,4201.0,False
赵龙凯,1100.0,1100.0,False
路晓蒙,5101.0,5101.0,False
路江涌,1100.0,1100.0,False
路继业,2102.0,2102.0,False
踪家峰,1200.0,1200.0,False
车大为,3100.0,3100.0,False
辛宇,4401.0,4401.0,False
辛树人,1100.0,1100.0,False
辛清泉,5000.0,5000.0,False
辜胜阻,4201.0,4201.0,False
边卫红,1100.0,1100.0,False
边慎,3100.0,3100.0,False
连燕玲,3100.0,3100.0,False
连玉君,4401.0,4401.0,False
连立帅,3100.0,3100.0,False
迟名海,6101.0,6101.0,False
迟国泰,2102.0,2102.0,False
逄淑梅,4401.0,4401.0,False
逄锦聚,1200.0,1100.0,True
逯东,5101.0,5101.0,False
邓世敏,1100.0,1100.0,False
邓乐平,5101.0,5101.0,False
邓伟,4201.0,1100.0,True
邓先宏,1100.0,1100.0,False
邓剑兰,4401.0,4401.0,False
邓剑琴,1100.0,1100.0,False
邓召明,1200.0,1200.0,False
邓可斌,4401.0,4401.0,False
邓向荣,1200.0,1200.0,False
邓国华,3601.0,3601.0,False
邓宏图,1200.0,1200.0,False
邓宗豪,5101.0,5101.0,False
邓富华,5101.0,5101.0,False
邓富民,5101.0,5101.0,False
邓建平,5101.0,5101.0,False
邓慧慧,1100.0,1100.0,False
邓敏,3100.0,3100.0,False
邓明,3502.0,3502.0,False
邓曲恒,1100.0,1100.0,False
邓燕飞,3100.0,3100.0,False
邓红平,4201.0,4201.0,False
邓翔,5101.0,5101.0,False
邓艳红,3100.0,3100.0,False
邓衡山,3501.0,3501.0,False
邓观明,3502.0,3502.0,False
邓超,4301.0,4301.0,False
邓路,1100.0,1100.0,False
邓黎阳,1100.0,1100.0,False
邝梅,1100.0,1100.0,False
邢丘丹,6101.0,6101.0,False
邢会强,1100.0,1100.0,False
邢哲,3100.0,3100.0,False
邢天才,2102.0,2102.0,False
邢孝兵,3403.0,3403.0,False
邢宏建,3701.0,3701.0,False
邢小强,1100.0,1100.0,False
邢敦忠,1100.0,1100.0,False
邢斐,4201.0,4201.0,False
邢春冰,1100.0,1100.0,False
邢楠,2201.0,2201.0,False
邢精平,1100.0,1100.0,False
邢英,3701.0,3701.0,False
邢鹂,1100.0,1100.0,False
邰越越,3401.0,3401.0,False
邱一衡,1100.0,1100.0,False
邱斌,3201.0,3201.0,False
邱晓华,1100.0,1100.0,False
邱栎桦,5301.0,5301.0,False
邱梦圆,4401.0,4401.0,False
邱洪华,4303.0,4303.0,False
邱立成,1200.0,1200.0,False
邱长溶,6101.0,6101.0,False
邵东亚,1100.0,1100.0,False
邵伟,1100.0,1100.0,False
邵全权,1200.0,1200.0,False
邵军,3201.0,3201.0,False
邵学峰,2201.0,2201.0,False
邵宜航,3502.0,3502.0,False
邵帅,3100.0,2301.0,True
邵建荣,1100.0,1100.0,False
邵挺,3100.0,1100.0,True
邵敏,1200.0,1200.0,False
邵文波,3100.0,3100.0,False
邵朝对,1200.0,1200.0,False
邵汉华,5000.0,5000.0,False
邵骏,4401.0,4401.0,False
邹传伟,1100.0,1100.0,False
邹克,4301.0,4301.0,False
邹功达,4401.0,4401.0,False
邹卫星,1200.0,1200.0,False
邹志明,3502.0,3502.0,False
邹新,1100.0,1100.0,False
邹新月,4401.0,4401.0,False
邹晓梅,1100.0,1100.0,False
邹朋飞,3601.0,3601.0,False
邹根宝,3100.0,3100.0,False
邹琪,3100.0,3100.0,False
邹红,5101.0,5101.0,False
邹薇,4303.0,4201.0,True
邹铁钉,3301.0,3301.0,False
邹静,3201.0,3201.0,False
邹风,1100.0,1100.0,False
邹飞,4301.0,4301.0,False
邹龙妹,1100.0,1100.0,False
郁晨,3201.0,3201.0,False
郎丽华,1100.0,1100.0,False
郎永清,1200.0,1200.0,False
郑世林,1100.0,1100.0,False
郑之杰,1100.0,1100.0,False
郑京淑,4401.0,4401.0,False
