author_first,city_code_max,city_code_min,city_code1
郑仁杰,3502.0,3502.0,False
郑伟,1100.0,1100.0,False
郑卫峰,1100.0,1100.0,False
郑大川,3505.0,3505.0,False
郑寅,3100.0,3100.0,False
郑尊信,4403.0,4403.0,False
郑志刚,1100.0,1100.0,False
郑志浩,1100.0,1100.0,False
郑思齐,1100.0,1100.0,False
郑成华,6101.0,6101.0,False
郑振龙,3502.0,3502.0,False
郑挺国,3502.0,2201.0,True
郑文全,2102.0,2102.0,False
郑旭媛,3501.0,3501.0,False
郑昭阳,1200.0,1200.0,False
郑江淮,3201.0,3201.0,False
郑泽华,6101.0,6101.0,False
郑海涛,1100.0,1100.0,False
郑猛,1100.0,1100.0,False
郑玉刚,3609.0,3609.0,False
郑珍远,3501.0,3501.0,False
郑祖玄,4102.0,4102.0,False
郑秉文,1100.0,1100.0,False
郑立东,1100.0,1100.0,False
郑筱婷,4401.0,4401.0,False
郑联盛,1100.0,1100.0,False
郑艳,1100.0,1100.0,False
郑茂,4401.0,4401.0,False
郑超愚,1100.0,1100.0,False
郑辛迎,1100.0,1100.0,False
郑适,1100.0,1100.0,False
郑鑫,3100.0,3100.0,False
郑长德,5101.0,5101.0,False
郑风田,1100.0,1100.0,False
郑飞虎,1100.0,1100.0,False
郑馨,4401.0,4401.0,False
郑鸣,3502.0,3502.0,False
郜亮亮,1100.0,1100.0,False
郝中中,3201.0,3201.0,False
郝大明,1100.0,1100.0,False
郝寿义,1200.0,1200.0,False
郝枫,1200.0,1200.0,False
郝瑾,6104.0,6104.0,False
郝臣,1200.0,1200.0,False
郝蕾,1200.0,1200.0,False
郝阳,1100.0,1100.0,False
郝雁,4401.0,4401.0,False
郝项超,1200.0,1200.0,False
郝颖,5000.0,5000.0,False
郭丽婷,2101.0,2101.0,False
郭云南,1100.0,1100.0,False
郭代,1100.0,1100.0,False
郭克莎,3505.0,1100.0,True
郭凯,1100.0,1100.0,False
郭凯明,4401.0,1100.0,True
郭剑雄,6101.0,6101.0,False
郭卫东,1100.0,1100.0,False
郭品,6101.0,6101.0,False
郭士祺,5101.0,5101.0,False
郭娜,1200.0,1200.0,False
郭婧,1100.0,1100.0,False
郭婷婷,3702.0,3702.0,False
郭存芝,3201.0,3201.0,False
郭小东,4401.0,4401.0,False
郭小群,3601.0,3601.0,False
郭峰,3100.0,1100.0,True
郭广珍,3100.0,2101.0,True
郭庆云,5101.0,5101.0,False
郭庆旺,1100.0,1100.0,False
郭建泉,4201.0,4201.0,False
郭建鸾,3701.0,3701.0,False
郭强,1200.0,1100.0,True
郭志仪,6201.0,6201.0,False
郭慧,1100.0,1100.0,False
郭敏,1100.0,1100.0,False
郭斌,3301.0,3301.0,False
郭新强,3301.0,3301.0,False
郭旭新,3201.0,3201.0,False
郭明奇,1100.0,1100.0,False
郭春野,4201.0,4201.0,False
郭晔,3502.0,3502.0,False
郭晨曦,1100.0,1100.0,False
郭曦,1200.0,1200.0,False
郭杰,1100.0,1100.0,False
郭桂霞,1100.0,1100.0,False
郭梅亮,3501.0,3501.0,False
郭江山,1301.0,1301.0,False
郭海凤,2301.0,2301.0,False
郭涛,4201.0,4201.0,False
郭熙保,4201.0,4201.0,False
郭玉清,1200.0,1100.0,True
郭田勇,1100.0,1100.0,False
郭石光,1200.0,1200.0,False
郭立宏,6101.0,6101.0,False
郭继强,3301.0,3301.0,False
郭翔,3100.0,3100.0,False
郭豫媚,1100.0,1100.0,False
郭路,1100.0,1100.0,False
郭金兴,1200.0,1200.0,False
郭金龙,1100.0,1100.0,False
郭长林,3100.0,3100.0,False
郭雳,1100.0,1100.0,False
郭飞,4201.0,4201.0,False
郭鸿懋,1200.0,1200.0,False
郭鹏,1100.0,1100.0,False
郭鹏飞,3100.0,3100.0,False
都阳,1100.0,1100.0,False
鄢萍,1100.0,1100.0,False
金一南,4301.0,4301.0,False
金中夏,1100.0,1100.0,False
金发奇,1200.0,1200.0,False
金宇超,3100.0,3100.0,False
金德环,3100.0,3100.0,False
金戈,3301.0,3301.0,False
金成武,1100.0,1100.0,False
金文姬,3302.0,3302.0,False
金春雨,2201.0,2201.0,False
金晓斌,3100.0,3100.0,False
金永军,3100.0,3100.0,False
金永红,3100.0,3100.0,False
金海涛,3100.0,3100.0,False
金烨,1100.0,1100.0,False
金煜,3100.0,3100.0,False
金相郁,1200.0,1200.0,False
金碚,1100.0,1100.0,False
金祥荣,3301.0,3301.0,False
金继红,1100.0,1100.0,False
金雪军,3301.0,3301.0,False
金鹏辉,1100.0,1100.0,False
钞小静,6101.0,6101.0,False
钟丹心,1301.0,1301.0,False
钟凯,1100.0,1100.0,False
钟娟,3403.0,3403.0,False
钟宁桦,3100.0,3100.0,False
钟廷勇,5000.0,5000.0,False
钟昌标,5301.0,3302.0,True
钟春平,4403.0,1100.0,True
钟永红,4401.0,4401.0,False
钟甫宁,3201.0,3201.0,False
钟笑寒,1100.0,1100.0,False
钟红,1100.0,1100.0,False
钱争鸣,3502.0,3502.0,False
钱先航,3701.0,1200.0,True
钱学锋,4201.0,4201.0,False
钱宁宇,4201.0,4201.0,False
钱小安,1100.0,1100.0,False
钱忠好,3210.0,3210.0,False
钱晔,2201.0,2201.0,False
钱津,1100.0,1100.0,False
钱苹,1100.0,1100.0,False
钱金保,4401.0,4401.0,False
钱金叶,1100.0,1100.0,False
钱陈,3302.0,3302.0,False
钱雪松,4201.0,4201.0,False
钱颖一,1100.0,1100.0,False
门洪亮,4401.0,4401.0,False
闫东玲,1200.0,1200.0,False
闫修瑞,3708.0,3708.0,False
闫先东,1100.0,1100.0,False
闫国庆,3302.0,2101.0,True
闫妍,1100.0,1100.0,False
闫威,5000.0,5000.0,False
闫小娜,1100.0,1100.0,False
闫彦明,3100.0,3100.0,False
闫斐,1100.0,1100.0,False
闫晓晨,1200.0,1200.0,False
阎世平,4501.0,4501.0,False
阎大颖,1200.0,1200.0,False
阎庆民,1100.0,1100.0,False
阎建军,1100.0,1100.0,False
阙光辉,1100.0,1100.0,False
阙方平,1100.0,1100.0,False
阙澄宇,2102.0,2102.0,False
阚双,2101.0,2101.0,False
阮加,1100.0,1100.0,False
阮峥,1100.0,1100.0,False
阮建青,3301.0,3301.0,False
阮荣平,1100.0,1100.0,False
阳佳余,1200.0,1200.0,False
阿拉腾高娃,1100.0,1100.0,False
陆云航,1100.0,1100.0,False
陆克今,3201.0,3201.0,False
陆军,4401.0,4401.0,False
陆国庆,4301.0,4301.0,False
陆婷,1100.0,1100.0,False
陆宇建,1200.0,1200.0,False
陆岷峰,3201.0,3201.0,False
陆建明,1200.0,1200.0,False
陆文聪,3301.0,3301.0,False
陆方文,1100.0,1100.0,False
陆旸,1100.0,1100.0,False
陆昊,1100.0,1100.0,False
陆明涛,1100.0,1100.0,False
陆正飞,1100.0,1100.0,False
陆瑶,1100.0,1100.0,False
陆百甫,1100.0,1100.0,False
陆磊,5101.0,1100.0,True
陆立军,3307.0,3301.0,True
陆莺,3301.0,3301.0,False
陆蓉,4401.0,3100.0,True
陆贤伟,5101.0,5101.0,False
陆铭,3100.0,3100.0,False
陆长平,1200.0,1200.0,False
陆静,5000.0,5000.0,False
陈一洪,3505.0,3505.0,False
陈丁,6101.0,6101.0,False
陈东,3201.0,3201.0,False
陈云贤,4401.0,4401.0,False
陈仕华,2102.0,1200.0,True
陈仲常,5000.0,5000.0,False
陈体标,3100.0,3100.0,False
陈佳贵,1100.0,1100.0,False
陈保华,3100.0,3100.0,False
陈信元,3100.0,3100.0,False
陈健,3701.0,1100.0,True
陈元,1100.0,1100.0,False
陈全兴,2102.0,2102.0,False
陈六傅,3201.0,3201.0,False
陈其安,5000.0,5000.0,False
陈其林,3502.0,3502.0,False
陈冬,4201.0,4201.0,False
陈冬华,3201.0,3100.0,True
陈凯,3100.0,3100.0,False
陈刚,5000.0,5000.0,False
陈创练,4401.0,4401.0,False
陈利平,4201.0,3100.0,True
陈前恒,1100.0,1100.0,False
陈剑波,1100.0,1100.0,False
陈勇,3100.0,3100.0,False
陈勇兵,4201.0,4201.0,False
陈华,1100.0,1100.0,False
陈华东,4201.0,4201.0,False
陈卫民,1200.0,1200.0,False
陈叶烽,3301.0,1100.0,True
陈司谨,5000.0,5000.0,False
陈名芹,4405.0,4405.0,False
陈向阳,4401.0,4401.0,False
陈启斐,3201.0,3201.0,False
陈哲,1100.0,1100.0,False
陈国亮,3301.0,3301.0,False
陈国富,1200.0,1200.0,False
陈国辉,2102.0,2102.0,False
陈国进,3502.0,3502.0,False
陈在余,3201.0,3201.0,False
陈坚定,6101.0,6101.0,False
陈坤木,3100.0,3100.0,False
陈奇,1100.0,1100.0,False
陈姝,4401.0,4401.0,False
陈媛媛,3100.0,3100.0,False
陈学彬,3100.0,3100.0,False
陈学政,5101.0,5101.0,False
陈宇峰,3301.0,3301.0,False
陈宏辉,4401.0,4401.0,False
陈宗胜,1200.0,1200.0,False
陈宗胜  ,1200.0,1200.0,False
陈小亮,1100.0,1100.0,False
陈小勇,6101.0,6101.0,False
陈峥嵘,3100.0,3100.0,False
陈工孟,3100.0,3100.0,False
陈巧玉,4201.0,4201.0,False
陈平,4401.0,1100.0,True
陈广,3201.0,3201.0,False
陈建勋,1100.0,1100.0,False
陈建华,1100.0,1100.0,False
陈建奇,1100.0,1100.0,False
陈建安,3100.0,3100.0,False
陈建宝,3501.0,3501.0,False
陈建成,1100.0,1100.0,False
陈建青,6101.0,6101.0,False
陈强,3701.0,3501.0,True
陈强远,3100.0,3100.0,False
陈彦斌,1100.0,1100.0,False
陈彬,1100.0,1100.0,False
陈德球,1100.0,1100.0,False
陈志,5101.0,5101.0,False
陈志俊,4201.0,3301.0,True
陈志勇,4201.0,4201.0,False
陈志娟,3301.0,3301.0,False
陈志强,1100.0,1100.0,False
陈志斌,3201.0,3201.0,False
陈忠阳,1100.0,1100.0,False
陈怀超,1401.0,1401.0,False
陈思,1100.0,1100.0,False
陈思霞,4201.0,4201.0,False
陈成忠,1100.0,1100.0,False
陈敬学,4201.0,4201.0,False
陈文,1100.0,1100.0,False
陈斌开,1100.0,1100.0,False
陈新,1200.0,1200.0,False
陈方,1100.0,1100.0,False
陈昆亭,5301.0,3301.0,True
陈昊,1100.0,1100.0,False
陈昌兵,1100.0,1100.0,False
陈春花,1100.0,1100.0,False
陈晓,1100.0,1100.0,False
陈晓光,1100.0,1100.0,False
陈晓慧,3201.0,3201.0,False
陈晓玲,5101.0,5101.0,False
陈晓红,4301.0,4301.0,False
陈晓芳,4201.0,4201.0,False
陈晓莉,3701.0,3701.0,False
陈晓音,2101.0,2101.0,False
陈晞,3502.0,3502.0,False
陈智远,3100.0,3100.0,False
陈朔,4101.0,4101.0,False
陈朝平,5000.0,5000.0,False
陈本凤,5000.0,5000.0,False
陈林,4401.0,4401.0,False
陈柳,3201.0,3201.0,False
陈梅,2102.0,2102.0,False
陈梦根,2102.0,2102.0,False
陈正理,1100.0,1100.0,False
陈永伟,1100.0,1100.0,False
陈汉文,3502.0,3502.0,False
陈沁,3100.0,3100.0,False
陈波,3100.0,3100.0,False
陈波翀,1200.0,1200.0,False
陈浩,1200.0,1200.0,False
陈浪南,4401.0,1100.0,True
陈海威,3201.0,3201.0,False
陈海强,3502.0,3502.0,False
陈涛涛,1100.0,1100.0,False
陈游,3305.0,3305.0,False
陈湛匀,3100.0,3100.0,False
陈漓高,1200.0,1200.0,False
陈漫,4301.0,4301.0,False
陈灯塔,3502.0,1100.0,True
陈炜,3502.0,3502.0,False
陈烨,3100.0,3100.0,False
陈玉婵,3502.0,3502.0,False
陈玉宇,1100.0,1100.0,False
陈玉罡,2301.0,2301.0,False
陈玉财,1100.0,1100.0,False
陈珣,5101.0,5101.0,False
陈琳,3100.0,1200.0,True
陈璐,1200.0,1200.0,False
陈益民,1100.0,1100.0,False
陈硕,3100.0,3100.0,False
陈磊,1200.0,1200.0,False
陈祎,1100.0,1100.0,False
陈祥,1200.0,1200.0,False
陈秀山,1100.0,1100.0,False
陈稳进,1200.0,1200.0,False
陈立中,1100.0,1100.0,False
陈立彤,1100.0,1100.0,False
陈立敏,4201.0,4201.0,False
陈立泰,5000.0,5000.0,False
陈立辉,3301.0,3301.0,False
陈素梅,1100.0,1100.0,False
陈红艳,3201.0,3201.0,False
陈继勇,4201.0,4201.0,False
陈维政,5101.0,5101.0,False
陈维涛,1200.0,1200.0,False
陈羽,4401.0,4401.0,False
陈胜蓝,1501.0,1501.0,False
陈良文,1200.0,1100.0,True
陈艳艳,4401.0,4401.0,False
陈艳莹,2102.0,2102.0,False
陈英,1200.0,1200.0,False
陈莹,3201.0,3201.0,False
陈蓉,3502.0,3502.0,False
陈诗一,3100.0,3100.0,False
陈诚,1100.0,1100.0,False
陈谦勤,4401.0,4401.0,False
陈辉,4401.0,4401.0,False
陈迎,1100.0,1100.0,False
陈野华,5101.0,5101.0,False
陈金龙,3505.0,3505.0,False
陈钊,3100.0,3100.0,False
陈铭,3100.0,3100.0,False
陈银娥,4201.0,4201.0,False
陈锡文,1100.0,1100.0,False
陈阳,1100.0,1100.0,False
陈雨露,1100.0,1100.0,False
陈雪花,1100.0,1100.0,False
陈雯,3502.0,3502.0,False
陈雷,1200.0,1200.0,False
陈霄,4503.0,4401.0,True
陈静,4401.0,4401.0,False
陈非,4201.0,4201.0,False
陈飞,2201.0,2102.0,True
院章元,3100.0,3100.0,False
陶军,1100.0,1100.0,False
陶勇,3100.0,3100.0,False
陶启智,5101.0,5101.0,False
陶坤玉,1100.0,1100.0,False
陶新宇,1100.0,1100.0,False
陶春生,1100.0,1100.0,False
陶江,4301.0,1200.0,True
陶然,1100.0,1100.0,False
陶能虹,1100.0,1100.0,False
陶锋,4401.0,4401.0,False
陶长高,1100.0,1100.0,False
隆国强,1100.0,1100.0,False
隋聪,2102.0,2102.0,False
雷俊霞,3301.0,3301.0,False
雷倩华,4401.0,4401.0,False
雷光勇,1100.0,1100.0,False
雷国雄,4401.0,4401.0,False
雷宇,4401.0,4401.0,False
雷强,3100.0,3100.0,False
雷新途,3301.0,3301.0,False
雷晓燕,1100.0,1100.0,False
雷潇雨,1100.0,1100.0,False
雷激风,1200.0,1200.0,False
雷莹,5000.0,5000.0,False
雷钦礼,4401.0,4401.0,False
雷震,5101.0,5101.0,False
雷鸣,3201.0,1200.0,True
霍翠凤,1100.0,1100.0,False
霍联宏,1100.0,1100.0,False
霍铁,1200.0,1200.0,False
靳云汇,1100.0,1100.0,False
靳凤菊,6101.0,6101.0,False
靳卫东,3701.0,3201.0,True
靳卫萍,1200.0,1100.0,True
靳娜,5000.0,5000.0,False
靳庆鲁,3100.0,3100.0,False
靳明明,1404.0,1404.0,False
靳涛,3502.0,3502.0,False
鞠建东,1100.0,1100.0,False
鞠晓生,4301.0,1100.0,True
韦伟,3401.0,3401.0,False
韦倩,3701.0,3701.0,False
韦克游,4501.0,4501.0,False
韦廷权,1100.0,1100.0,False
韦志超,1100.0,1100.0,False
韦森,3100.0,3100.0,False
韦福雷,2301.0,2301.0,False
韦起,4301.0,4301.0,False
韦锋,5101.0,5101.0,False
韩中,3201.0,3201.0,False
韩中元,3100.0,3100.0,False
韩乾,3502.0,3502.0,False
韩亚欣,1100.0,1100.0,False
韩俊,1100.0,1100.0,False
韩光道,4106.0,4106.0,False
韩其恒,3100.0,3100.0,False
韩剑,3201.0,3201.0,False
韩国文,4201.0,4201.0,False
韩国高,2102.0,2102.0,False
韩大海,1100.0,1100.0,False
韩平,1100.0,1100.0,False
韩建国,4201.0,4201.0,False
韩文霞,1200.0,1200.0,False
韩晓宇,1200.0,1200.0,False
韩晓梅,3201.0,3201.0,False
韩朝华,1100.0,1100.0,False
韩杨,3100.0,3100.0,False
韩民春,4201.0,4201.0,False
韩永辉,4401.0,4401.0,False
韩洪云,3301.0,3301.0,False
韩炜,5000.0,5000.0,False
韩燕,3100.0,3100.0,False
韩秀成,1100.0,1100.0,False
韩立岩,1100.0,1100.0,False
韩胜飞,4401.0,1200.0,True
韩超,2102.0,2102.0,False
韩长赋,1100.0,1100.0,False
韩青,3701.0,3701.0,False
项义军,2301.0,2301.0,False
项卫星,2201.0,2201.0,False
项后军,4401.0,4401.0,False
项杨,3100.0,3100.0,False
顾乃华,4401.0,4401.0,False
顾乃康,4401.0,4401.0,False
顾书桂,3100.0,3100.0,False
顾亮,1200.0,1200.0,False
顾娟,4401.0,4401.0,False
顾振华,3100.0,3100.0,False
顾晓安,3100.0,3100.0,False
顾标,3100.0,1100.0,True
顾海峰,3100.0,3100.0,False
顾海良,1100.0,1100.0,False
顾澄龙,3201.0,3201.0,False
顾纪生,3202.0,3202.0,False
顾雪松,1100.0,1100.0,False
顾露露,4201.0,4201.0,False
颜克高,4301.0,4301.0,False
颜波,4401.0,4401.0,False
颜色,1100.0,1100.0,False
颜鹏飞,4201.0,4201.0,False
饶品贵,4401.0,4401.0,False
饶映雪,4201.0,4201.0,False
饶晓辉,3601.0,3601.0,False
马中华,1100.0,1100.0,False
马丽,5301.0,5301.0,False
马丽娜,1100.0,1100.0,False
马丽莎,5101.0,5101.0,False
马亚明,3209.0,1200.0,True
马亚芳,4301.0,4301.0,False
马俊胜,4201.0,4201.0,False
马俐丽,3201.0,3201.0,False
马光荣,1100.0,1100.0,False
马凤翔,1100.0,1100.0,False
马勇,1100.0,1100.0,False
马千里,2101.0,2101.0,False
马双,5101.0,5101.0,False
马君,5101.0,5101.0,False
马君潞,1200.0,1200.0,False
马国勇,2301.0,2301.0,False
马士国,3100.0,3100.0,False
马孝先,3701.0,3701.0,False
马宇,3706.0,3706.0,False
马小勇,6101.0,6101.0,False
马弘,1100.0,1100.0,False
马德伦,1100.0,1100.0,False
马德芳,1100.0,1100.0,False
马忠富,1100.0,1100.0,False
马慧敏,3100.0,3100.0,False
马拴友,1100.0,1100.0,False
马捷,1100.0,1100.0,False
马文涛,6101.0,6101.0,False
马斌,4102.0,4102.0,False
马明,1200.0,1100.0,True
马晓军,1200.0,1200.0,False
马晓雪,2102.0,2102.0,False
马本江,4301.0,4301.0,False
马林平,3100.0,3100.0,False
马榕,1100.0,1100.0,False
马正兵,5000.0,5000.0,False
马正欣,1200.0,1200.0,False
马泽昊,1200.0,1200.0,False
马洪潮,2201.0,2201.0,False
马涛,3100.0,1100.0,True
马理,4201.0,4201.0,False
马素红,1100.0,1100.0,False
马红旗,1100.0,1100.0,False
马翔,1100.0,1100.0,False
马英林,1100.0,1100.0,False
马草原,6101.0,1200.0,True
马超,3201.0,3201.0,False
马述忠,3301.0,3301.0,False
马雯,1100.0,1100.0,False
马静,1200.0,1200.0,False
马静如,1200.0,1200.0,False
马骏,4401.0,1100.0,True
骆守俭,3100.0,3100.0,False
骆永民,3100.0,3100.0,False
骆立云,1100.0,1100.0,False
高保中,4102.0,1200.0,True
高兰根,1100.0,1100.0,False
高凌云,5301.0,1100.0,True
高勇强,4201.0,4201.0,False
高勤,4201.0,4201.0,False
高国伟,1100.0,1100.0,False
高培勇,1100.0,1100.0,False
高峰,1200.0,1100.0,True
高帆,3100.0,3100.0,False
高彦,1100.0,1100.0,False
高德步,1100.0,1100.0,False
高明,1100.0,1100.0,False
高明华,1100.0,1100.0,False
高春亮,1100.0,1100.0,False
高晋康,5101.0,5101.0,False
高晓光,2201.0,2201.0,False
高梦滔,5301.0,1100.0,True
高楠,4201.0,4201.0,False
高正平,1200.0,1200.0,False
高波,3201.0,3201.0,False
高琳,3100.0,3100.0,False
高翔,4401.0,4401.0,False
高英,5000.0,5000.0,False
高蓓,6101.0,6101.0,False
高谦,1100.0,1100.0,False
高越,3703.0,3703.0,False
高金窑,3701.0,3701.0,False
高铁梅,2201.0,2201.0,False
高锦萍,1100.0,1100.0,False
高阳,5301.0,1200.0,True
高雷,4405.0,4405.0,False
高鸣,1100.0,1100.0,False
高鸿桢,3502.0,3502.0,False
魏下海,4401.0,4401.0,False
魏众,1100.0,1100.0,False
魏刚,4102.0,4102.0,False
魏后凯,1100.0,1100.0,False
魏埙,1200.0,1200.0,False
魏婕,6101.0,6101.0,False
魏守华,3201.0,3201.0,False
魏巍,2102.0,2102.0,False
魏巍贤,3502.0,1100.0,True
魏开文,6101.0,6101.0,False
魏志华,3502.0,3502.0,False
魏敏,6101.0,6101.0,False
魏江,3301.0,3301.0,False
魏浩,1100.0,1100.0,False
魏福成,4201.0,4201.0,False
魏立佳,3502.0,3502.0,False
魏翔,1100.0,1100.0,False
魏钧,1100.0,1100.0,False
魏锋,5000.0,5000.0,False
鲁万波,5101.0,5101.0,False
鲁元平,4201.0,4201.0,False
鲁强,3402.0,3402.0,False
鲁晓东,4401.0,4401.0,False
鲁桐,1100.0,1100.0,False
鲁臻,4201.0,4201.0,False
鲍晓华,3100.0,3100.0,False
鹿波,1100.0,1100.0,False
麻书豪,4201.0,4201.0,False
麻昌港,4514.0,4514.0,False
黄乾,1200.0,1200.0,False
黄亮雄,4401.0,4401.0,False
黄伟,3601.0,3601.0,False
黄俊,3100.0,3100.0,False
黄先海,3301.0,3301.0,False
黄凌,1100.0,1100.0,False
黄凯南,3701.0,3701.0,False
黄勇峰,1100.0,1100.0,False
黄勋敬,4401.0,3201.0,True
黄卉,1100.0,1100.0,False
黄卫华,1200.0,1200.0,False
黄国平,1100.0,1100.0,False
黄娅娜,1100.0,1100.0,False
黄存明,1100.0,1100.0,False
黄季焜,1100.0,1100.0,False
黄宪,4201.0,4201.0,False
黄寿峰,3502.0,3502.0,False
黄少卿,3100.0,3100.0,False
黄少安,3701.0,3701.0,False
黄平,3100.0,3100.0,False
黄建忠,3502.0,3502.0,False
黄强,1100.0,1100.0,False
黄德春,3201.0,3201.0,False
黄德龙,1100.0,1100.0,False
黄志刚,3501.0,1100.0,True
黄志忠,3502.0,3502.0,False
黄怡胜,4401.0,4401.0,False
黄敏学,4201.0,4201.0,False
黄新建,5000.0,5000.0,False
黄新飞,4401.0,4401.0,False
黄昌利,1100.0,1100.0,False
黄春媛,1200.0,1200.0,False
黄晓勇,1100.0,1100.0,False
黄智淋,3505.0,3505.0,False
黄枫,5101.0,3100.0,True
黄桂,4401.0,4401.0,False
黄桂田,1100.0,1100.0,False
黄正新,4401.0,4401.0,False
黄泰岩,1100.0,1100.0,False
黄泽先,4301.0,4301.0,False
黄泽勇,4401.0,4401.0,False
黄泽民,3501.0,3501.0,False
黄洪斌,3211.0,3211.0,False
黄海杰,3100.0,3100.0,False
黄涛,1100.0,1100.0,False
黄灿,1100.0,1100.0,False
黄燕萍,3502.0,3502.0,False
黄爱白,1100.0,1100.0,False
黄玖立,1200.0,1200.0,False
黄玲,1100.0,1100.0,False
黄珺,4301.0,4301.0,False
黄琦,4201.0,4201.0,False
黄盛,1200.0,1200.0,False
黄祖辉,3301.0,3301.0,False
黄秀秀,3301.0,3301.0,False
黄纯纯,1100.0,1100.0,False
黄继,3100.0,3100.0,False
黄绪江,1100.0,1100.0,False
黄群慧,1100.0,1100.0,False
黄茂兴,3501.0,3501.0,False
黄荣哲,4501.0,4401.0,True
黄莲琴,3501.0,3501.0,False
黄萃,1100.0,1100.0,False
黄薇,1100.0,1100.0,False
黄赜琳,3100.0,3100.0,False
黄达,1100.0,1100.0,False
黄金老,1100.0,1100.0,False
黄陈,1100.0,1100.0,False
黄飞雪,2102.0,2102.0,False
黄飞鸣,3601.0,3502.0,True
黎和贵,1100.0,1100.0,False
黎峰,3201.0,1200.0,True
黎德福,3100.0,1200.0,True
黎文靖,4401.0,4401.0,False
黎杰生,1100.0,1100.0,False
黎江峰,1100.0,1100.0,False
黎灵芝,4301.0,4301.0,False
齐严,1100.0,1100.0,False
齐子鹏,4201.0,4201.0,False
齐志鲲,1200.0,1200.0,False
齐杏发,3100.0,3100.0,False
齐甜,1100.0,1100.0,False
齐绍洲,4201.0,4201.0,False
齐良书,1100.0,1100.0,False
齐艳秋,3100.0,3100.0,False
龙勇,5000.0,5000.0,False
龙小宁,3502.0,3502.0,False
龙小海,5301.0,5301.0,False
龙建成,6101.0,6101.0,False
龙晓柏,1100.0,1100.0,False
龙永红,4201.0,4201.0,False
龙玉,3100.0,3100.0,False
龙登高,1100.0,1100.0,False
龚六堂,1100.0,1100.0,False
龚关,3100.0,1200.0,True
龚刚,5301.0,1100.0,True
龚启辉,3301.0,3301.0,False
龚强,5101.0,1100.0,True
龚敏,3502.0,3502.0,False
龚晓莺,3100.0,3100.0,False
龚玉婷,3100.0,3100.0,False
龚锋,4419.0,4201.0,True
