,city_name,city_code,year,month,temp,gtemp,rain,wind,sunshine,humidity
0,七台河市,2309.0,2017,1,-13.916666666666664,-9.02,0.14000000000000004,3.9066666666666654,4.066666666666666,64.1
1,七台河市,2309.0,2017,12,-15.577419354838707,-10.764516129032257,0.11612903225806452,3.7967741935483867,3.5806451612903225,62.161290322580655
2,三亚市,4602.0,2017,1,19.74838709677419,22.945161290322584,0.15483870967741936,7.296774193548387,4.519354838709679,87.58064516129032
3,三亚市,4602.0,2017,12,18.596774193548384,21.645161290322584,0.4129032258064516,7.741935483870968,4.9548387096774205,81.51612903225806
4,三明市,3504.0,2017,1,13.222580645161285,15.0,1.5387096774193547,1.4225806451612906,3.2258064516129026,78.35483870967742
5,三明市,3504.0,2017,12,11.332258064516127,12.306451612903226,0.4806451612903225,1.3774193548387097,4.458064516129033,70.51612903225806
6,三门峽市,4112.0,2017,1,2.1,2.1225806451612907,0.12258064516129033,2.1258064516129025,4.309677419354839,55.096774193548384
7,三门峽市,4112.0,2017,12,2.0903225806451613,1.0322580645161288,0.0,2.1387096774193544,6.4612903225806475,43.516129032258064
8,上海市,3100.0,2017,1,6.787096774193548,6.764516129032258,2.029032258064516,2.496774193548388,3.441935483870968,72.80645161290323
9,上海市,3100.0,2017,12,7.096774193548387,6.541935483870968,0.6516129032258065,2.261290322580645,5.22258064516129,64.93548387096774
10,上饶市,3611.0,2017,1,8.974193548387099,10.164516129032256,1.0419354838709676,2.206451612903225,2.9645161290322584,79.25806451612904
11,上饶市,3611.0,2017,12,7.958064516129032,8.938709677419356,1.8193548387096767,1.7451612903225804,4.4967741935483865,71.4193548387097
12,东莞市,4419.0,2017,1,16.180645161290318,18.7516129032258,0.3225806451612903,2.1967741935483875,4.532258064516129,80.3225806451613
13,东莞市,4419.0,2017,12,15.006451612903225,17.83548387096774,0.025806451612903226,2.5064516129032257,5.83225806451613,65.70967741935483
14,东营市,3705.0,2017,1,-0.3483870967741936,-0.2806451612903225,0.31935483870967746,1.8806451612903228,4.041935483870968,65.58064516129032
15,东营市,3705.0,2017,12,0.8677419354838711,-1.3774193548387093,0.0,1.8741935483870968,5.4967741935483865,52.935483870967744
16,中卫市,6405.0,2017,1,-4.667741935483871,-3.941935483870968,0.0,2.1935483870967745,7.145161290322582,40.25806451612903
17,中卫市,6405.0,2017,12,-4.538709677419353,-4.6161290322580655,0.01935483870967742,1.8387096774193548,6.974193548387097,48.12903225806453
18,中山市,4420.0,2017,1,17.241935483870964,18.870967741935484,0.5870967741935483,2.016129032258065,4.45483870967742,78.0
19,中山市,4420.0,2017,12,16.39032258064516,18.658064516129038,0.0064516129032258064,2.4032258064516125,5.6000000000000005,58.548387096774185
20,临夏回族自治州,6229.0,2017,1,-3.8806451612903214,-3.170967741935484,0.02903225806451613,1.2709677419354841,5.2709677419354835,54.806451612903224
21,临夏回族自治州,6229.0,2017,12,-4.483870967741935,-4.035483870967742,0.0,0.970967741935484,6.009677419354838,56.806451612903224
22,临汾市,1410.0,2017,1,1.280645161290323,-0.4000000000000001,0.03870967741935484,1.2451612903225806,3.5935483870967744,46.12903225806453
23,临汾市,1410.0,2017,12,0.7645161290322582,-0.8935483870967741,0.04838709677419355,1.2677419354838708,6.083870967741937,41.87096774193548
24,临沂市,3713.0,2017,1,0.2741935483870965,1.503225806451613,1.2129032258064514,1.854838709677419,4.396774193548386,71.54838709677419
25,临沂市,3713.0,2017,12,1.035483870967742,0.8774193548387096,0.029032258064516123,1.635483870967742,5.161290322580643,57.225806451612904
26,临沧市,5309.0,2017,1,12.312903225806453,14.351612903225806,1.196774193548387,1.0258064516129028,8.535483870967742,67.54838709677419
27,临沧市,5309.0,2017,12,12.832258064516127,14.170967741935485,0.0,1.0451612903225809,7.929032258064517,69.7741935483871
28,丹东市,2106.0,2017,1,-5.483870967741934,-4.648387096774194,0.3838709677419355,3.0387096774193547,6.087096774193549,56.806451612903224
29,丹东市,2106.0,2017,12,-6.1903225806451605,-5.029032258064516,0.04193548387096775,2.638709677419355,5.451612903225807,56.70967741935484
30,丽水市,3311.0,2017,1,10.587096774193544,11.567741935483868,1.1870967741935483,1.2516129032258063,2.4806451612903224,73.6774193548387
31,丽水市,3311.0,2017,12,8.6,9.551612903225807,1.0806451612903225,0.8870967741935485,3.1870967741935483,72.09677419354837
32,丽江市,5307.0,2017,1,7.241935483870968,8.735483870967743,0.0032258064516129032,2.712903225806452,8.822580645161292,40.903225806451616
33,丽江市,5307.0,2017,12,8.780645161290321,9.022580645161286,0.0,2.819354838709677,8.399999999999999,50.451612903225815
34,乌兰察布市,1509.0,2017,1,-10.941935483870964,-9.616129032258065,0.06451612903225806,2.0838709677419347,6.4645161290322575,49.87096774193547
35,乌兰察布市,1509.0,2017,12,-9.045161290322582,-9.36451612903226,0.0,2.9483870967741925,6.35483870967742,41.25806451612903
36,乌海市,1503.0,2017,1,-5.216129032258063,-2.7161290322580647,0.0,1.8129032258064517,7.7838709677419375,42.19354838709677
37,乌海市,1503.0,2017,12,-4.690322580645162,-3.3290322580645166,0.0032258064516129032,1.9,7.541935483870968,45.225806451612904
38,乌鲁木齐市,6501.0,2017,1,-18.658064516129038,-4.919354838709675,0.04838709677419355,1.3870967741935492,1.9903225806451612,80.5806451612903
39,乌鲁木齐市,6501.0,2017,12,-8.680645161290322,-8.625806451612902,0.1774193548387097,1.3516129032258064,2.670967741935484,81.96774193548387
40,乐山市,5111.0,2017,1,9.758064516129034,11.041935483870967,0.21935483870967745,1.0193548387096776,1.4258064516129034,73.74193548387096
41,乐山市,5111.0,2017,12,9.790322580645164,10.858064516129033,0.232258064516129,0.9483870967741936,2.3580645161290317,71.64516129032258
42,九江市,3604.0,2017,1,3.5483870967741917,5.02258064516129,1.9741935483870965,3.1483870967741936,3.8645161290322583,72.25806451612904
43,九江市,3604.0,2017,12,2.7870967741935484,3.961290322580645,1.1161290322580646,2.9096774193548383,4.780645161290322,62.451612903225815
44,云浮市,4453.0,2017,1,16.08709677419355,18.0,0.4258064516129033,1.4645161290322586,3.2548387096774194,84.64516129032258
45,云浮市,4453.0,2017,12,15.745161290322585,16.167741935483868,0.0032258064516129032,2.254838709677419,5.322580645161289,65.3225806451613
46,亳州市,3416.0,2017,1,2.945161290322581,3.6354838709677417,1.4096774193548387,2.619354838709677,3.987096774193548,70.70967741935483
47,亳州市,3416.0,2017,12,4.30967741935484,4.145161290322581,0.0064516129032258064,2.293548387096774,5.193548387096773,58.67741935483871
48,伊春市,2307.0,2017,1,-19.283870967741933,-9.454838709677416,0.17419354838709675,1.890322580645161,5.412903225806451,67.6774193548387
49,伊春市,2307.0,2017,12,-21.23225806451613,-6.758064516129035,0.23548387096774195,2.106451612903226,3.729032258064516,67.25806451612904
50,伊犁哈萨克自治州,6540.0,2017,1,-6.62258064516129,-0.6870967741935483,0.4451612903225806,0.8612903225806449,5.290322580645161,73.70967741935483
51,伊犁哈萨克自治州,6540.0,2017,12,-3.387096774193548,-1.4483870967741936,0.7709677419354839,1.1548387096774193,2.896774193548387,82.16129032258064
52,佛山市,4406.0,2017,1,15.43548387096774,18.65806451612903,0.43225806451612897,2.438709677419354,3.941935483870968,80.87096774193549
53,佛山市,4406.0,2017,12,14.41290322580645,17.522580645161288,0.045161290322580636,2.919354838709677,5.687096774193548,65.6774193548387
54,佳木斯市,2308.0,2017,1,-16.2516129032258,-5.345161290322581,0.20322580645161287,2.0548387096774188,6.064516129032258,64.16129032258064
55,佳木斯市,2308.0,2017,12,-17.41290322580645,-10.064516129032256,0.32258064516129026,2.3354838709677415,5.238709677419354,67.70967741935483
56,保定市,1306.0,2017,1,-2.7225806451612904,-2.1193548387096786,0.061290322580645165,1.5032258064516126,3.4096774193548383,63.064516129032256
57,保定市,1306.0,2017,12,-1.2580645161290325,-1.9,0.0,1.7774193548387098,4.887096774193546,51.0
58,保山市,5305.0,2017,1,11.032258064516132,12.458064516129033,1.0225806451612904,1.225806451612903,8.851612903225806,61.58064516129032
59,保山市,5305.0,2017,12,12.151612903225805,14.290322580645164,0.0,1.1709677419354838,7.996774193548387,62.451612903225815
60,信阳市,4115.0,2017,1,4.861290322580646,5.383870967741936,1.9645161290322577,1.848387096774193,3.538709677419356,69.96774193548387
61,信阳市,4115.0,2017,12,6.061290322580644,6.396774193548388,0.17419354838709675,1.5516129032258066,4.27741935483871,57.74193548387096
62,克孜勒苏柯尔克孜自治州,6530.0,2017,1,-5.496774193548387,-5.129032258064514,0.4161290322580645,0.9258064516129032,3.674193548387096,69.58064516129032
63,克孜勒苏柯尔克孜自治州,6530.0,2017,12,-1.7645161290322582,-2.2806451612903222,0.12903225806451613,0.9580645161290322,3.4709677419354836,56.838709677419345
64,克拉玛依市,6502.0,2017,1,-15.867741935483876,-5.396774193548388,0.05483870967741936,1.0419354838709678,2.9258064516129036,80.38709677419354
65,克拉玛依市,6502.0,2017,12,-7.958064516129036,-6.732258064516129,0.1193548387096774,1.4225806451612906,2.9516129032258065,75.4193548387097
66,六安市,3415.0,2017,1,5.158064516129032,6.325806451612903,2.316129032258064,1.941935483870968,3.2645161290322577,74.96774193548387
67,六安市,3415.0,2017,12,6.151612903225807,6.777419354838711,0.3709677419354839,1.7,4.764516129032258,62.70967741935484
68,六盘水市,5202.0,2017,1,6.277419354838711,8.374193548387098,0.3225806451612903,1.2741935483870968,2.493548387096774,85.74193548387096
69,六盘水市,5202.0,2017,12,4.493548387096773,5.83225806451613,0.7612903225806453,1.1548387096774193,2.1741935483870964,82.90322580645163
70,兰州市,6201.0,2017,1,-6.806451612903224,-5.825806451612903,0.0,1.6612903225806457,6.570967741935482,41.74193548387097
71,兰州市,6201.0,2017,12,-7.306451612903228,-6.261290322580645,0.0,1.4516129032258065,6.609677419354839,53.032258064516135
72,兴安盟,1522.0,2017,1,-12.293548387096775,-9.274193548387096,0.0,2.67741935483871,6.645161290322582,47.74193548387096
73,兴安盟,1522.0,2017,12,-13.312903225806453,-15.5,0.07741935483870968,1.9774193548387091,5.6806451612903235,48.838709677419345
74,内江市,5110.0,2017,1,8.741935483870968,10.151612903225807,0.21935483870967745,1.2516129032258063,1.6935483870967742,83.38709677419354
75,内江市,5110.0,2017,12,8.241935483870968,9.396774193548387,0.16451612903225807,1.196774193548387,1.9935483870967745,83.29032258064517
76,凉山彝族自治州,5134.0,2017,1,5.461290322580645,9.174193548387096,0.0,2.490322580645161,6.096774193548387,73.61290322580646
77,凉山彝族自治州,5134.0,2017,12,4.27741935483871,6.2483870967741915,0.0838709677419355,1.780645161290323,3.367741935483872,77.35483870967742
78,包头市,1502.0,2017,1,-9.087096774193547,-8.429032258064515,0.012903225806451613,2.6806451612903226,7.577419354838708,55.451612903225815
79,包头市,1502.0,2017,12,-7.774193548387097,-8.883870967741935,0.0,2.648387096774193,7.467741935483872,54.774193548387096
80,北京市,1100.0,2017,1,-3.77741935483871,-3.406451612903226,0.03870967741935484,1.4290322580645158,5.361290322580644,51.645161290322584
81,北京市,1100.0,2017,12,-3.880645161290322,-4.338709677419355,0.0,1.4677419354838708,6.451612903225804,47.516129032258064
82,北海市,4505.0,2017,1,17.274193548387096,20.006451612903227,0.8741935483870968,2.1903225806451614,3.6322580645161286,87.03225806451613
83,北海市,4505.0,2017,12,16.429032258064517,18.496774193548386,0.6161290322580646,2.22258064516129,3.419354838709677,68.7741935483871
84,十堰市,4203.0,2017,1,5.245161290322581,5.387096774193549,0.7258064516129032,1.651612903225807,3.458064516129032,67.35483870967742
85,十堰市,4203.0,2017,12,6.08709677419355,5.974193548387097,0.0064516129032258064,1.4935483870967743,4.983870967741935,58.12903225806453
86,南京市,3201.0,2017,1,5.403225806451613,5.806451612903227,1.7258064516129037,1.690322580645161,3.870967741935484,75.35483870967742
87,南京市,3201.0,2017,12,5.887096774193551,5.712903225806451,0.3774193548387096,1.5451612903225809,4.935483870967741,63.67741935483871
88,南充市,5113.0,2017,1,8.170967741935481,7.9870967741935495,0.5225806451612903,1.632258064516129,1.858064516129032,79.51612903225806
89,南充市,5113.0,2017,12,7.783870967741933,8.303225806451612,0.016129032258064516,1.5516129032258066,2.4322580645161294,80.19354838709677
90,南宁市,4501.0,2017,1,15.580645161290324,17.000000000000004,2.338709677419355,2.7032258064516137,3.2,77.09677419354837
91,南宁市,4501.0,2017,12,14.109677419354837,15.32903225806451,1.7096774193548387,2.638709677419355,4.309677419354839,66.64516129032258
92,南平市,3507.0,2017,1,13.222580645161285,15.0,1.5387096774193547,1.4225806451612906,3.2258064516129026,78.35483870967742
93,南平市,3507.0,2017,12,11.332258064516127,12.306451612903226,0.4806451612903225,1.3774193548387097,4.458064516129033,70.51612903225806
94,南昌市,3601.0,2017,1,8.883870967741935,9.203225806451613,0.8483870967741937,1.6258064516129032,3.322580645161291,70.5806451612903
95,南昌市,3601.0,2017,12,8.670967741935486,8.796774193548385,1.0193548387096774,1.4,4.887096774193548,63.161290322580655
96,南通市,3206.0,2017,1,5.20967741935484,5.5354838709677425,1.7,2.5354838709677416,3.812903225806452,80.83870967741936
97,南通市,3206.0,2017,12,5.490322580645163,5.7483870967741915,0.2419354838709677,2.164516129032258,5.261290322580643,72.03225806451613
98,南阳市,4113.0,2017,1,3.7064516129032254,4.725806451612904,0.6483870967741936,2.3967741935483864,3.941935483870968,70.74193548387096
99,南阳市,4113.0,2017,12,4.806451612903227,4.658064516129033,0.0064516129032258064,2.4741935483870967,5.845161290322581,44.0
100,博尔塔拉蒙古自治州,6527.0,2017,1,-16.016129032258064,-6.8483870967741955,0.061290322580645165,3.048387096774195,2.5258064516129037,84.0
101,博尔塔拉蒙古自治州,6527.0,2017,12,-7.016129032258062,-3.3322580645161275,0.4677419354838709,3.6774193548387104,1.6258064516129032,85.54838709677419
102,厦门市,3502.0,2017,1,15.103225806451617,17.445161290322574,0.1903225806451613,2.6225806451612903,4.216129032258064,76.48387096774194
103,厦门市,3502.0,2017,12,15.380645161290325,18.187096774193545,0.01935483870967742,3.2774193548387096,6.341935483870968,60.483870967741936
104,双鸭山市,2305.0,2017,1,-16.97096774193549,-8.170967741935486,0.2,4.0032258064516135,6.687096774193548,69.48387096774194
105,双鸭山市,2305.0,2017,12,-18.71290322580645,-14.14838709677419,0.10967741935483873,3.845161290322581,5.164516129032258,68.3225806451613
106,台州市,3310.0,2017,1,9.961290322580645,10.680645161290322,0.9064516129032258,1.7870967741935488,3.032258064516129,75.38709677419354
107,台州市,3310.0,2017,12,9.396774193548387,9.3,0.6806451612903226,1.9516129032258065,3.8129032258064512,65.09677419354838
108,合肥市,3401.0,2017,1,5.425806451612903,6.1032258064516105,1.964516129032258,1.9387096774193544,3.4096774193548387,74.19354838709677
109,合肥市,3401.0,2017,12,5.445161290322582,5.9870967741935495,0.4387096774193549,1.57741935483871,4.1806451612903235,66.70967741935483
110,吉安市,3608.0,2017,1,9.35483870967742,11.280645161290321,1.651612903225807,1.7064516129032254,2.6548387096774198,79.4193548387097
111,吉安市,3608.0,2017,12,7.9290322580645185,9.5,1.2129032258064516,1.4322580645161285,4.054838709677419,76.70967741935483
112,吉林市,2202.0,2017,1,-14.158064516129036,-3.8774193548387097,0.5258064516129033,1.6161290322580648,4.199999999999998,67.58064516129032
113,吉林市,2202.0,2017,12,-13.151612903225805,-9.570967741935485,0.20967741935483875,1.6774193548387095,3.119354838709678,65.29032258064517
114,吐鲁番地区,6521.0,2017,1,-3.954838709677418,-4.741935483870968,0.0,1.3096774193548388,4.5677419354838715,56.58064516129032
115,吐鲁番地区,6521.0,2017,12,-3.403225806451612,-5.193548387096773,0.00967741935483871,1.3483870967741935,4.441935483870967,52.838709677419345
116,吕梁市,1411.0,2017,1,-2.812903225806452,-2.387096774193548,0.0774193548387097,1.9741935483870967,5.596774193548387,50.29032258064516
117,吕梁市,1411.0,2017,12,-3.983870967741936,-4.332258064516129,0.08387096774193549,1.7774193548387094,5.867741935483871,51.225806451612904
118,吴忠市,6403.0,2017,1,-4.641935483870967,-6.348387096774192,0.0,1.4612903225806448,5.800000000000002,45.0
119,吴忠市,6403.0,2017,12,-4.532258064516128,-6.84516129032258,0.012903225806451613,1.303225806451613,6.383870967741935,49.225806451612904
120,周口市,4116.0,2017,1,3.009677419354839,3.483870967741935,0.8935483870967742,1.5354838709677419,3.3032258064516125,68.7741935483871
121,周口市,4116.0,2017,12,4.564516129032258,2.5806451612903225,0.04193548387096775,1.7322580645161294,5.677419354838709,50.064516129032256
122,呼伦贝尔市,1507.0,2017,1,-25.03870967741935,-14.006451612903225,0.0,3.9903225806451608,6.12258064516129,68.74193548387096
123,呼伦贝尔市,1507.0,2017,12,-25.40967741935484,-16.425806451612903,0.0838709677419355,3.293548387096775,5.419354838709676,71.16129032258064
124,呼和浩特市,1501.0,2017,1,-9.083870967741934,-7.948387096774192,0.04193548387096775,3.548387096774193,6.232258064516128,51.838709677419345
125,呼和浩特市,1501.0,2017,12,-8.209677419354836,-7.532258064516131,0.0,3.1935483870967745,6.006451612903224,43.096774193548384
126,和田地区,6532.0,2017,1,-3.545161290322581,-3.5548387096774183,0.08064516129032258,1.2903225806451613,4.567741935483872,64.09677419354838
127,和田地区,6532.0,2017,12,-0.9741935483870968,-2.770967741935485,0.06451612903225806,1.4548387096774194,5.325806451612904,52.032258064516135
128,咸宁市,4212.0,2017,1,7.47741935483871,7.8774193548387075,1.809677419354839,2.235483870967742,3.4096774193548387,69.58064516129032
129,咸宁市,4212.0,2017,12,7.5838709677419365,7.483870967741933,0.3774193548387097,2.077419354838709,4.316129032258064,61.32258064516129
130,咸阳市,6104.0,2017,1,2.6903225806451614,1.9032258064516128,0.11612903225806452,2.1161290322580646,3.448387096774194,55.548387096774185
131,咸阳市,6104.0,2017,12,3.0258064516129037,2.1935483870967745,0.0,1.7225806451612902,5.122580645161291,45.25806451612904
132,哈密地区,6522.0,2017,1,-8.793548387096775,-8.583870967741936,0.0064516129032258064,1.1483870967741934,5.4161290322580635,69.29032258064517
133,哈密地区,6522.0,2017,12,-7.0774193548387085,-8.587096774193549,0.0,1.1032258064516127,6.1967741935483875,55.612903225806456
134,哈尔滨市,2301.0,2017,1,-16.5741935483871,-8.358064516129032,0.14193548387096774,2.570967741935483,4.2612903225806456,71.5806451612903
135,哈尔滨市,2301.0,2017,12,-17.096774193548384,-12.119354838709675,0.17096774193548386,2.341935483870968,4.161290322580643,66.64516129032258
136,唐山市,1302.0,2017,1,-4.329032258064517,-3.3290322580645157,0.4677419354838709,1.8096774193548388,4.387096774193549,70.80645161290323
137,唐山市,1302.0,2017,12,-2.964516129032259,-3.890322580645162,0.0,2.180645161290323,6.596774193548387,49.387096774193544
138,商丘市,4114.0,2017,1,1.4838709677419355,2.5387096774193543,1.035483870967742,1.9806451612903229,3.438709677419355,73.48387096774194
139,商丘市,4114.0,2017,12,2.148387096774193,2.7161290322580647,0.022580645161290318,2.0516129032258057,4.606451612903225,62.193548387096776
140,商洛市,6110.0,2017,1,-3.8870967741935485,,0.12258064516129033,4.832258064516129,4.990322580645162,60.354838709677416
141,商洛市,6110.0,2017,12,-3.1903225806451605,,0.009677419354838712,5.596774193548387,7.329032258064518,42.451612903225815
142,喀什地区,6531.0,2017,1,-5.496774193548387,-5.129032258064514,0.4161290322580645,0.9258064516129032,3.674193548387096,69.58064516129032
143,喀什地区,6531.0,2017,12,-1.7645161290322582,-2.2806451612903222,0.12903225806451613,0.9580645161290322,3.4709677419354836,56.838709677419345
144,嘉兴市,3304.0,2017,1,6.7483870967741915,7.393548387096772,3.016129032258064,2.7677419354838713,3.254838709677419,81.2258064516129
145,嘉兴市,3304.0,2017,12,6.645161290322582,7.04516129032258,0.8580645161290322,2.3870967741935485,3.5193548387096767,73.5806451612903
146,嘉峪关市,6202.0,2017,1,-7.300000000000002,-8.058064516129031,0.0,2.9741935483870963,7.2032258064516155,49.25806451612904
147,嘉峪关市,6202.0,2017,12,-5.625806451612903,-7.45483870967742,0.0,2.7935483870967746,6.799999999999999,48.387096774193544
148,四平市,2203.0,2017,1,-12.616129032258065,-6.329032258064517,0.267741935483871,2.661290322580645,6.103225806451612,68.70967741935483
149,四平市,2203.0,2017,12,-12.2,-11.358064516129033,0.061290322580645165,2.587096774193548,5.506451612903223,61.967741935483865
150,固原市,6404.0,2017,1,-4.225806451612904,-3.05483870967742,0.045161290322580636,2.129032258064516,6.287096774193548,38.61290322580645
151,固原市,6404.0,2017,12,-4.22258064516129,-3.9032258064516117,0.0064516129032258064,1.7709677419354841,6.822580645161289,44.32258064516129
152,塔城地区,6542.0,2017,1,-9.019354838709676,-0.5419354838709677,0.4741935483870967,1.2451612903225806,5.27741935483871,70.83870967741936
153,塔城地区,6542.0,2017,12,-4.680645161290324,-5.029032258064516,0.7548387096774193,1.4516129032258067,3.929032258064516,67.70967741935483
154,大兴安岭地区,2327.0,2017,1,-23.067741935483877,-22.50322580645161,0.022580645161290318,2.4193548387096784,4.758064516129031,64.2258064516129
155,大兴安岭地区,2327.0,2017,12,-25.019354838709678,-19.858064516129037,0.0967741935483871,1.9806451612903224,5.038709677419355,64.74193548387096
156,大同市,1402.0,2017,1,-9.209677419354838,-8.55483870967742,0.03225806451612903,2.1,7.341935483870968,52.0
157,大同市,1402.0,2017,12,-8.370967741935484,-8.051612903225807,0.0,2.319354838709677,6.938709677419354,46.032258064516135
158,大庆市,2306.0,2017,1,-16.580645161290327,-7.429032258064517,0.03870967741935485,2.0645161290322576,4.793548387096775,69.19354838709678
159,大庆市,2306.0,2017,12,-17.32903225806452,-14.893548387096775,0.09677419354838712,1.9129032258064516,4.816129032258064,65.83870967741936
160,大理白族自治州,5329.0,2017,1,9.912903225806453,10.380645161290325,0.25161290322580643,2.577419354838709,8.012903225806452,55.25806451612904
161,大理白族自治州,5329.0,2017,12,9.548387096774192,11.87741935483871,0.0064516129032258064,1.7290322580645154,7.903225806451613,67.80645161290322
162,大连市,2102.0,2017,1,-1.9935483870967745,-1.835483870967742,0.31935483870967746,3.0225806451612898,5.941935483870967,57.387096774193544
163,大连市,2102.0,2017,12,-0.5677419354838708,-1.216129032258065,0.035483870967741936,2.9096774193548387,5.661290322580644,48.645161290322584
164,天水市,6205.0,2017,1,0.5709677419354838,1.435483870967742,0.06774193548387097,1.8516129032258064,3.6967741935483867,60.838709677419345
165,天水市,6205.0,2017,12,-0.8096774193548387,-0.2322580645161291,0.0,1.4516129032258067,5.2548387096774185,61.967741935483865
166,天津市,1200.0,2017,1,-1.6516129032258062,-1.196774193548387,0.04193548387096775,2.648387096774193,4.474193548387096,58.29032258064516
167,天津市,1200.0,2017,12,-0.5193548387096775,-1.8774193548387093,0.0,2.609677419354839,6.083870967741934,44.967741935483865
